group,country,taxon,variable,measure,value
Shrimps,Brazil,"Whiteleg
shrimp",FM,mean,25.712910690262046
Shrimps,Brazil,"Whiteleg
shrimp",FM,sd,1.2983186070231518
Shrimps,Brazil,"Whiteleg
shrimp",FM,ll,23.630634054752043
Shrimps,Brazil,"Whiteleg
shrimp",FM,ul,28.837553985210068
Shrimps,Brazil,"Whiteleg
shrimp",FO,mean,1.6534529044256572
Shrimps,Brazil,"Whiteleg
shrimp",FO,sd,0.22692839228378597
Shrimps,Brazil,"Whiteleg
shrimp",FO,ll,1.700626622515279
Shrimps,Brazil,"Whiteleg
shrimp",FO,ul,3.162476243407796
Shrimps,Bangladesh,"Whiteleg
shrimp",On_Feed,mean,85.11706592592593
Shrimps,Bangladesh,"Whiteleg
shrimp",On_Feed,sd,2.0219719192514565
Shrimps,Bangladesh,"Whiteleg
shrimp",On_Feed,ll,78.46754155369419
Shrimps,Bangladesh,"Whiteleg
shrimp",On_Feed,ul,87.55753072062969
Shrimps,Bangladesh,"Whiteleg
shrimp",FCR,mean,1.632331625
Shrimps,Bangladesh,"Whiteleg
shrimp",FCR,sd,0.04045033305222039
Shrimps,Bangladesh,"Whiteleg
shrimp",FCR,ll,1.6166548045614002
Shrimps,Bangladesh,"Whiteleg
shrimp",FCR,ul,1.778380429207179
Shrimps,Bangladesh,"Whiteleg
shrimp",FM,mean,25.638273522821592
Shrimps,Bangladesh,"Whiteleg
shrimp",FM,sd,1.2910271160023752
Shrimps,Bangladesh,"Whiteleg
shrimp",FM,ll,23.54159516595921
Shrimps,Bangladesh,"Whiteleg
shrimp",FM,ul,28.907172695118017
Shrimps,Bangladesh,"Whiteleg
shrimp",FO,mean,1.617993263286257
Shrimps,Bangladesh,"Whiteleg
shrimp",FO,sd,0.22106126234557696
Shrimps,Bangladesh,"Whiteleg
shrimp",FO,ll,1.7674745830890932
Shrimps,Bangladesh,"Whiteleg
shrimp",FO,ul,3.116918420927801
Shrimps,Vietnam,"Whiteleg
shrimp",On_Feed,mean,85.14688166666667
Shrimps,Vietnam,"Whiteleg
shrimp",On_Feed,sd,2.06497900389817
Shrimps,Vietnam,"Whiteleg
shrimp",On_Feed,ll,78.42107623004966
Shrimps,Vietnam,"Whiteleg
shrimp",On_Feed,ul,87.64364927099498
Shrimps,Vietnam,"Whiteleg
shrimp",FCR,mean,1.6254710357142856
Shrimps,Vietnam,"Whiteleg
shrimp",FCR,sd,0.04016399803671367
Shrimps,Vietnam,"Whiteleg
shrimp",FCR,ll,1.6210264678943875
Shrimps,Vietnam,"Whiteleg
shrimp",FCR,ul,1.7873427868387224
Shrimps,Vietnam,"Whiteleg
shrimp",FM,mean,25.963512668980457
Shrimps,Vietnam,"Whiteleg
shrimp",FM,sd,1.2385584613553464
Shrimps,Vietnam,"Whiteleg
shrimp",FM,ll,23.16901833656566
Shrimps,Vietnam,"Whiteleg
shrimp",FM,ul,28.439539336524547
Shrimps,Vietnam,"Whiteleg
shrimp",FO,mean,1.599819313156143
Shrimps,Vietnam,"Whiteleg
shrimp",FO,sd,0.22377919393713303
Shrimps,Vietnam,"Whiteleg
shrimp",FO,ll,1.7916966790874531
Shrimps,Vietnam,"Whiteleg
shrimp",FO,ul,3.1777426418197168
Shrimps,Thailand,"Whiteleg
shrimp",On_Feed,mean,85.12115648148148
Shrimps,Thailand,"Whiteleg
shrimp",On_Feed,sd,1.98598618529905
Shrimps,Thailand,"Whiteleg
shrimp",On_Feed,ll,78.99315222110735
Shrimps,Thailand,"Whiteleg
shrimp",On_Feed,ul,87.7655603877033
Shrimps,Thailand,"Whiteleg
shrimp",FCR,mean,1.6276384642857142
Shrimps,Thailand,"Whiteleg
shrimp",FCR,sd,0.039385583881359224
Shrimps,Thailand,"Whiteleg
shrimp",FCR,ll,1.6206228133721812
Shrimps,Thailand,"Whiteleg
shrimp",FCR,ul,1.7840183500924813
Shrimps,Thailand,"Whiteleg
shrimp",FM,mean,25.91461696472841
Shrimps,Thailand,"Whiteleg
shrimp",FM,sd,1.3072120659049615
Shrimps,Thailand,"Whiteleg
shrimp",FM,ll,23.31462106387846
Shrimps,Thailand,"Whiteleg
shrimp",FM,ul,28.636356773684565
Shrimps,Thailand,"Whiteleg
shrimp",FO,mean,1.6568599979439143
Shrimps,Thailand,"Whiteleg
shrimp",FO,sd,0.22333616269905587
Shrimps,Thailand,"Whiteleg
shrimp",FO,ll,1.6921440625605055
Shrimps,Thailand,"Whiteleg
shrimp",FO,ul,3.1372753385335335
Shrimps,Ecuador,"Whiteleg
shrimp",On_Feed,mean,85.18499629629629
Shrimps,Ecuador,"Whiteleg
shrimp",On_Feed,sd,2.0761379157304254
Shrimps,Ecuador,"Whiteleg
shrimp",On_Feed,ll,77.54989586541323
Shrimps,Ecuador,"Whiteleg
shrimp",On_Feed,ul,87.44183129117106
Shrimps,Ecuador,"Whiteleg
shrimp",FCR,mean,1.6306966964285714
Shrimps,Ecuador,"Whiteleg
shrimp",FCR,sd,0.03988436818570281
Shrimps,Ecuador,"Whiteleg
shrimp",FCR,ll,1.6172291126288856
Shrimps,Ecuador,"Whiteleg
shrimp",FCR,ul,1.782213230724597
Shrimps,Ecuador,"Whiteleg
shrimp",FM,mean,25.707771302454773
Shrimps,Ecuador,"Whiteleg
shrimp",FM,sd,1.3439261464855767
Shrimps,Ecuador,"Whiteleg
shrimp",FM,ll,23.423388314501718
Shrimps,Ecuador,"Whiteleg
shrimp",FM,ul,28.802156204270677
Shrimps,Ecuador,"Whiteleg
shrimp",FO,mean,1.6507170478132571
Shrimps,Ecuador,"Whiteleg
shrimp",FO,sd,0.21992424802901056
Shrimps,Ecuador,"Whiteleg
shrimp",FO,ll,1.7572825139621562
Shrimps,Ecuador,"Whiteleg
shrimp",FO,ul,3.074976171830167
Shrimps,India,"Whiteleg
shrimp",On_Feed,mean,84.80261388888889
Shrimps,India,"Whiteleg
shrimp",On_Feed,sd,2.061506255575985
Shrimps,India,"Whiteleg
shrimp",On_Feed,ll,78.67182363104448
Shrimps,India,"Whiteleg
shrimp",On_Feed,ul,87.78176746140332
Shrimps,India,"Whiteleg
shrimp",FCR,mean,1.633395125
Shrimps,India,"Whiteleg
shrimp",FCR,sd,0.03916249146016058
Shrimps,India,"Whiteleg
shrimp",FCR,ll,1.6184444944442677
Shrimps,India,"Whiteleg
shrimp",FCR,ul,1.775573592918387
Shrimps,India,"Whiteleg
shrimp",FM,mean,25.83501454866773
Shrimps,India,"Whiteleg
shrimp",FM,sd,1.3346334940846405
Shrimps,India,"Whiteleg
shrimp",FM,ll,23.236793289041184
Shrimps,India,"Whiteleg
shrimp",FM,ul,28.937031937461875
Shrimps,India,"Whiteleg
shrimp",FO,mean,1.7010608063763715
Shrimps,India,"Whiteleg
shrimp",FO,sd,0.22728987206995582
Shrimps,India,"Whiteleg
shrimp",FO,ll,1.6734728673601582
Shrimps,India,"Whiteleg
shrimp",FO,ul,2.9720961688272007
Shrimps,Mexico,"Whiteleg
shrimp",On_Feed,mean,85.21947092592593
Shrimps,Mexico,"Whiteleg
shrimp",On_Feed,sd,2.0601706353159988
Shrimps,Mexico,"Whiteleg
shrimp",On_Feed,ll,77.73792300165091
Shrimps,Mexico,"Whiteleg
shrimp",On_Feed,ul,87.50844843153789
Shrimps,Mexico,"Whiteleg
shrimp",FCR,mean,1.6298483392857144
Shrimps,Mexico,"Whiteleg
shrimp",FCR,sd,0.039559314633947615
Shrimps,Mexico,"Whiteleg
shrimp",FCR,ll,1.6149421634802248
Shrimps,Mexico,"Whiteleg
shrimp",FCR,ul,1.7758001384185733
Shrimps,Mexico,"Whiteleg
shrimp",FM,mean,25.781532115481365
Shrimps,Mexico,"Whiteleg
shrimp",FM,sd,1.3634521654182508
Shrimps,Mexico,"Whiteleg
shrimp",FM,ll,23.375294797243228
Shrimps,Mexico,"Whiteleg
shrimp",FM,ul,28.90275959845123
Shrimps,Mexico,"Whiteleg
shrimp",FO,mean,1.7116825385539143
Shrimps,Mexico,"Whiteleg
shrimp",FO,sd,0.22552070173353497
Shrimps,Mexico,"Whiteleg
shrimp",FO,ll,1.6266977859220049
Shrimps,Mexico,"Whiteleg
shrimp",FO,ul,2.912391410828657
Shrimps,Nicaragua,"Whiteleg
shrimp",On_Feed,mean,85.11912685185185
Shrimps,Nicaragua,"Whiteleg
shrimp",On_Feed,sd,2.0880214085586557
Shrimps,Nicaragua,"Whiteleg
shrimp",On_Feed,ll,77.86007166120497
Shrimps,Nicaragua,"Whiteleg
shrimp",On_Feed,ul,87.65417215423905
Shrimps,Nicaragua,"Whiteleg
shrimp",FCR,mean,1.6318284107142857
Shrimps,Nicaragua,"Whiteleg
shrimp",FCR,sd,0.039826482440563006
Shrimps,Nicaragua,"Whiteleg
shrimp",FCR,ll,1.6155377394516588
Shrimps,Nicaragua,"Whiteleg
shrimp",FCR,ul,1.7821171190100364
Shrimps,Nicaragua,"Whiteleg
shrimp",FM,mean,25.699989350469547
Shrimps,Nicaragua,"Whiteleg
shrimp",FM,sd,1.341235270513754
Shrimps,Nicaragua,"Whiteleg
shrimp",FM,ll,23.264014255811645
Shrimps,Nicaragua,"Whiteleg
shrimp",FM,ul,28.70110495042448
Shrimps,Nicaragua,"Whiteleg
shrimp",FO,mean,1.7036547530044
Shrimps,Nicaragua,"Whiteleg
shrimp",FO,sd,0.2190078422432681
Shrimps,Nicaragua,"Whiteleg
shrimp",FO,ll,1.6690456201686148
Shrimps,Nicaragua,"Whiteleg
shrimp",FO,ul,2.975624227310421
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",On_Feed,mean,85.24296055555556
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",On_Feed,sd,1.9844910143824617
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",On_Feed,ll,78.28193108043179
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",On_Feed,ul,87.28881172582037
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FCR,mean,1.6299092857142856
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FCR,sd,0.0411750242381698
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FCR,ll,1.615832980121029
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FCR,ul,1.7882158869660782
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FM,mean,25.84144019694432
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FM,sd,1.3194692871543974
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FM,ll,23.018821192288407
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FM,ul,28.73423597597487
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FO,mean,1.7127519532365143
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FO,sd,0.23537039751131972
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FO,ll,1.6524007497949509
Shrimps,"Venezuela, Boliv Rep of","Whiteleg
shrimp",FO,ul,3.068753808664123
Shrimps,Australia,"Whiteleg
shrimp",On_Feed,mean,85.28623148148148
Shrimps,Australia,"Whiteleg
shrimp",On_Feed,sd,1.9947766065133763
Shrimps,Australia,"Whiteleg
shrimp",On_Feed,ll,78.14680628651021
Shrimps,Australia,"Whiteleg
shrimp",On_Feed,ul,87.3727921706469
Shrimps,Australia,"Whiteleg
shrimp",FCR,mean,1.6299916785714286
Shrimps,Australia,"Whiteleg
shrimp",FCR,sd,0.03920794448196771
Shrimps,Australia,"Whiteleg
shrimp",FCR,ll,1.6159106746373504
Shrimps,Australia,"Whiteleg
shrimp",FCR,ul,1.7756313072589034
Shrimps,Australia,"Whiteleg
shrimp",FM,mean,25.917925485743638
Shrimps,Australia,"Whiteleg
shrimp",FM,sd,1.2447850725096576
Shrimps,Australia,"Whiteleg
shrimp",FM,ll,23.32831686178752
Shrimps,Australia,"Whiteleg
shrimp",FM,ul,28.343683172054966
Shrimps,Australia,"Whiteleg
shrimp",FO,mean,1.705474469010943
Shrimps,Australia,"Whiteleg
shrimp",FO,sd,0.2244250441683406
Shrimps,Australia,"Whiteleg
shrimp",FO,ll,1.678759186584077
Shrimps,Australia,"Whiteleg
shrimp",FO,ul,3.072499172340029
Shrimps,United States of America,"Whiteleg
shrimp",On_Feed,mean,85.19645814814815
Shrimps,United States of America,"Whiteleg
shrimp",On_Feed,sd,2.018599195156076
Shrimps,United States of America,"Whiteleg
shrimp",On_Feed,ll,78.35492835950866
Shrimps,United States of America,"Whiteleg
shrimp",On_Feed,ul,87.62297172562378
Shrimps,United States of America,"Whiteleg
shrimp",FCR,mean,1.6292720357142858
Shrimps,United States of America,"Whiteleg
shrimp",FCR,sd,0.03971860656083532
Shrimps,United States of America,"Whiteleg
shrimp",FCR,ll,1.6198250019039673
Shrimps,United States of America,"Whiteleg
shrimp",FCR,ul,1.7802409733089015
Shrimps,United States of America,"Whiteleg
shrimp",FM,mean,26.00819953691909
Shrimps,United States of America,"Whiteleg
shrimp",FM,sd,1.2613128560871023
Shrimps,United States of America,"Whiteleg
shrimp",FM,ll,23.205735850620272
Shrimps,United States of America,"Whiteleg
shrimp",FM,ul,28.38699849959163
Shrimps,United States of America,"Whiteleg
shrimp",FO,mean,1.7477360569384572
Shrimps,United States of America,"Whiteleg
shrimp",FO,sd,0.24094190375121124
Shrimps,United States of America,"Whiteleg
shrimp",FO,ll,1.6015773513004907
Shrimps,United States of America,"Whiteleg
shrimp",FO,ul,2.9851441597937036
Shrimps,Other countries,"Whiteleg
shrimp",On_Feed,mean,84.79038351851852
Shrimps,Other countries,"Whiteleg
shrimp",On_Feed,sd,2.025344480300543
Shrimps,Other countries,"Whiteleg
shrimp",On_Feed,ll,78.8609441564131
Shrimps,Other countries,"Whiteleg
shrimp",On_Feed,ul,87.84351537480482
Shrimps,Other countries,"Whiteleg
shrimp",FCR,mean,1.6328605357142858
Shrimps,Other countries,"Whiteleg
shrimp",FCR,sd,0.039321709448081964
Shrimps,Other countries,"Whiteleg
shrimp",FCR,ll,1.6134469364443116
Shrimps,Other countries,"Whiteleg
shrimp",FCR,ul,1.7719893702995237
Shrimps,Other countries,"Whiteleg
shrimp",FM,mean,25.930949595337726
Shrimps,Other countries,"Whiteleg
shrimp",FM,sd,1.2923956359967077
Shrimps,Other countries,"Whiteleg
shrimp",FM,ll,23.189051935510538
Shrimps,Other countries,"Whiteleg
shrimp",FM,ul,28.55281168372643
Shrimps,Other countries,"Whiteleg
shrimp",FO,mean,1.6643104758370286
Shrimps,Other countries,"Whiteleg
shrimp",FO,sd,0.21682480270610918
Shrimps,Other countries,"Whiteleg
shrimp",FO,ll,1.7387902551049086
Shrimps,Other countries,"Whiteleg
shrimp",FO,ul,3.0616490285094162
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",On_Feed,mean,84.63200185185185
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",On_Feed,sd,2.05953261069168
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",On_Feed,ll,78.98482245362904
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",On_Feed,ul,88.13104338587215
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FCR,mean,1.6330088035714285
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FCR,sd,0.0393311711404334
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FCR,ll,1.6144613727476753
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FCR,ul,1.7765421240248398
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FM,mean,26.098004886499773
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FM,sd,1.2819992933536903
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FM,ll,23.321755289074986
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FM,ul,28.429316579833166
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FO,mean,1.7460768685786285
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FO,sd,0.24176248837004854
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FO,ll,1.5979124163606042
Shrimps,Taiwan Province of China,"Whiteleg
shrimp",FO,ul,2.9257146197688337
Shrimps,World,"Oriental
river prawn",On_Feed,mean,84.95062074074075
Shrimps,World,"Oriental
river prawn",On_Feed,sd,2.019704054571261
Shrimps,World,"Oriental
river prawn",On_Feed,ll,78.1027660906928
Shrimps,World,"Oriental
river prawn",On_Feed,ul,87.77296344536477
Shrimps,World,"Oriental
river prawn",FCR,mean,1.6345240892857142
Shrimps,World,"Oriental
river prawn",FCR,sd,0.0413795259206797
Shrimps,World,"Oriental
river prawn",FCR,ll,1.6111506380715404
Shrimps,World,"Oriental
river prawn",FCR,ul,1.785265530402479
Shrimps,World,"Oriental
river prawn",FM,mean,25.858260020690455
Shrimps,World,"Oriental
river prawn",FM,sd,1.298498658977525
Shrimps,World,"Oriental
river prawn",FM,ll,23.372120967911176
Shrimps,World,"Oriental
river prawn",FM,ul,28.726353965993212
Shrimps,World,"Oriental
river prawn",FO,mean,1.6832474546929144
Shrimps,World,"Oriental
river prawn",FO,sd,0.2317142598720922
Shrimps,World,"Oriental
river prawn",FO,ll,1.6740111911320088
Shrimps,World,"Oriental
river prawn",FO,ul,3.0977632768502126
Shrimps,China,"Oriental
river prawn",On_Feed,mean,84.97801777777778
Shrimps,China,"Oriental
river prawn",On_Feed,sd,2.1240245158203352
Shrimps,China,"Oriental
river prawn",On_Feed,ll,78.5976791359189
Shrimps,China,"Oriental
river prawn",On_Feed,ul,87.78036151506282
Shrimps,China,"Oriental
river prawn",FCR,mean,1.6110082321428572
Shrimps,China,"Oriental
river prawn",FCR,sd,0.04033423141825481
Shrimps,China,"Oriental
river prawn",FCR,ll,1.6359458617375315
Shrimps,China,"Oriental
river prawn",FCR,ul,1.8047903657918736
Shrimps,China,"Oriental
river prawn",FM,mean,26.694509475961365
Shrimps,China,"Oriental
river prawn",FM,sd,1.3203262278868741
Shrimps,China,"Oriental
river prawn",FM,ll,22.364103461407996
Shrimps,China,"Oriental
river prawn",FM,ul,27.897238111098627
Shrimps,China,"Oriental
river prawn",FO,mean,1.6833374448001144
Shrimps,China,"Oriental
river prawn",FO,sd,0.22270405739119623
Shrimps,China,"Oriental
river prawn",FO,ll,1.693877523168471
Shrimps,China,"Oriental
river prawn",FO,ul,3.092218137372613
Shrimps,Brazil,"Oriental
river prawn",On_Feed,mean,85.0389525925926
Shrimps,Brazil,"Oriental
river prawn",On_Feed,sd,1.9752835689800106
Shrimps,Brazil,"Oriental
river prawn",On_Feed,ll,78.41523851183901
Shrimps,Brazil,"Oriental
river prawn",On_Feed,ul,87.5885288648109
Shrimps,Brazil,"Oriental
river prawn",FCR,mean,1.6431182321428572
Shrimps,Brazil,"Oriental
river prawn",FCR,sd,0.04155528406257088
Shrimps,Brazil,"Oriental
river prawn",FCR,ll,1.6029406020012236
Shrimps,Brazil,"Oriental
river prawn",FCR,ul,1.7688589331742182
Shrimps,Brazil,"Oriental
river prawn",FM,mean,25.60487447109841
Shrimps,Brazil,"Oriental
river prawn",FM,sd,1.2707469721976865
Shrimps,Brazil,"Oriental
river prawn",FM,ll,23.72664576006558
Shrimps,Brazil,"Oriental
river prawn",FM,ul,28.861602259061794
Shrimps,Brazil,"Oriental
river prawn",FO,mean,1.6633252046255713
Shrimps,Brazil,"Oriental
river prawn",FO,sd,0.23230649103289408
Shrimps,Brazil,"Oriental
river prawn",FO,ll,1.7125348399281075
Shrimps,Brazil,"Oriental
river prawn",FO,ul,3.1751728064960947
Shrimps,Bangladesh,"Oriental
river prawn",On_Feed,mean,84.87873111111111
Shrimps,Bangladesh,"Oriental
river prawn",On_Feed,sd,2.0090875059797795
Shrimps,Bangladesh,"Oriental
river prawn",On_Feed,ll,78.64066533006086
Shrimps,Bangladesh,"Oriental
river prawn",On_Feed,ul,88.01798946152289
Shrimps,Bangladesh,"Oriental
river prawn",FCR,mean,1.635469017857143
Shrimps,Bangladesh,"Oriental
river prawn",FCR,sd,0.038809569081441404
Shrimps,Bangladesh,"Oriental
river prawn",FCR,ll,1.6106985057507344
Shrimps,Bangladesh,"Oriental
river prawn",FCR,ul,1.7730979584035733
Shrimps,Bangladesh,"Oriental
river prawn",FM,mean,25.65518876396591
Shrimps,Bangladesh,"Oriental
river prawn",FM,sd,1.2904097170836277
Shrimps,Bangladesh,"Oriental
river prawn",FM,ll,23.446066662386574
Shrimps,Bangladesh,"Oriental
river prawn",FM,ul,28.943723169927292
Shrimps,Bangladesh,"Oriental
river prawn",FO,mean,1.6228642837567715
Shrimps,Bangladesh,"Oriental
river prawn",FO,sd,0.22805876887255566
Shrimps,Bangladesh,"Oriental
river prawn",FO,ll,1.7478955488948311
Shrimps,Bangladesh,"Oriental
river prawn",FO,ul,3.1544122164602655
Shrimps,Vietnam,"Oriental
river prawn",On_Feed,mean,84.92628944444445
Shrimps,Vietnam,"Oriental
river prawn",On_Feed,sd,1.9866941243836265
Shrimps,Vietnam,"Oriental
river prawn",On_Feed,ll,78.54337199840431
Shrimps,Vietnam,"Oriental
river prawn",On_Feed,ul,87.54121375131058
Shrimps,Vietnam,"Oriental
river prawn",FCR,mean,1.6337049285714287
Shrimps,Vietnam,"Oriental
river prawn",FCR,sd,0.03939785586463309
Shrimps,Vietnam,"Oriental
river prawn",FCR,ll,1.6111365568674905
Shrimps,Vietnam,"Oriental
river prawn",FCR,ul,1.7725169243936818
Shrimps,Vietnam,"Oriental
river prawn",FM,mean,25.853801271571363
Shrimps,Vietnam,"Oriental
river prawn",FM,sd,1.3277697798486336
Shrimps,Vietnam,"Oriental
river prawn",FM,ll,23.149466984759986
Shrimps,Vietnam,"Oriental
river prawn",FM,ul,28.78710260112822
Shrimps,Vietnam,"Oriental
river prawn",FO,mean,1.6044668146412857
Shrimps,Vietnam,"Oriental
river prawn",FO,sd,0.21967334654003154
Shrimps,Vietnam,"Oriental
river prawn",FO,ll,1.771515561550883
Shrimps,Vietnam,"Oriental
river prawn",FO,ul,3.199774041633964
Shrimps,Thailand,"Oriental
river prawn",On_Feed,mean,84.93933148148147
Shrimps,Thailand,"Oriental
river prawn",On_Feed,sd,2.0192490153501907
Shrimps,Thailand,"Oriental
river prawn",On_Feed,ll,78.68365502011609
Shrimps,Thailand,"Oriental
river prawn",On_Feed,ul,87.55345935437713
Shrimps,Thailand,"Oriental
river prawn",FCR,mean,1.633391642857143
Shrimps,Thailand,"Oriental
river prawn",FCR,sd,0.03872167936796549
Shrimps,Thailand,"Oriental
river prawn",FCR,ll,1.6150080837844638
Shrimps,Thailand,"Oriental
river prawn",FCR,ul,1.781073692478607
Shrimps,Thailand,"Oriental
river prawn",FM,mean,25.83491334905341
Shrimps,Thailand,"Oriental
river prawn",FM,sd,1.3137221297793102
Shrimps,Thailand,"Oriental
river prawn",FM,ll,23.31568308946253
Shrimps,Thailand,"Oriental
river prawn",FM,ul,28.846878986753424
Shrimps,Thailand,"Oriental
river prawn",FO,mean,1.6594366332942285
Shrimps,Thailand,"Oriental
river prawn",FO,sd,0.21034452393035807
Shrimps,Thailand,"Oriental
river prawn",FO,ll,1.7430762143398495
Shrimps,Thailand,"Oriental
river prawn",FO,ul,3.142399150179721
Shrimps,Ecuador,"Oriental
river prawn",On_Feed,mean,84.99481444444444
Shrimps,Ecuador,"Oriental
river prawn",On_Feed,sd,2.0756719605678247
Shrimps,Ecuador,"Oriental
river prawn",On_Feed,ll,78.34043177025428
Shrimps,Ecuador,"Oriental
river prawn",On_Feed,ul,87.75639608023953
Shrimps,Ecuador,"Oriental
river prawn",FCR,mean,1.6331757857142857
Shrimps,Ecuador,"Oriental
river prawn",FCR,sd,0.03860491203537147
Shrimps,Ecuador,"Oriental
river prawn",FCR,ll,1.616262583044059
Shrimps,Ecuador,"Oriental
river prawn",FCR,ul,1.774905101997627
Shrimps,Ecuador,"Oriental
river prawn",FM,mean,25.64864129870182
Shrimps,Ecuador,"Oriental
river prawn",FM,sd,1.2729139217226133
Shrimps,Ecuador,"Oriental
river prawn",FM,ll,23.520589910338394
Shrimps,Ecuador,"Oriental
river prawn",FM,ul,28.731217437922403
Shrimps,Ecuador,"Oriental
river prawn",FO,mean,1.6341985330984
Shrimps,Ecuador,"Oriental
river prawn",FO,sd,0.2239906770080555
Shrimps,Ecuador,"Oriental
river prawn",FO,ll,1.7266326100189304
Shrimps,Ecuador,"Oriental
river prawn",FO,ul,3.148063937467617
Shrimps,India,"Oriental
river prawn",On_Feed,mean,84.8192337037037
Shrimps,India,"Oriental
river prawn",On_Feed,sd,1.969292978587243
Shrimps,India,"Oriental
river prawn",On_Feed,ll,79.1812241266484
Shrimps,India,"Oriental
river prawn",On_Feed,ul,87.69252710540432
Shrimps,India,"Oriental
river prawn",FCR,mean,1.6387361071428572
Shrimps,India,"Oriental
river prawn",FCR,sd,0.03991712974868871
Shrimps,India,"Oriental
river prawn",FCR,ll,1.6072618393770202
Shrimps,India,"Oriental
river prawn",FCR,ul,1.7695230212407989
Shrimps,India,"Oriental
river prawn",FM,mean,25.77183966361727
Shrimps,India,"Oriental
river prawn",FM,sd,1.3024047701518988
Shrimps,India,"Oriental
river prawn",FM,ll,23.232965335666762
Shrimps,India,"Oriental
river prawn",FM,ul,28.719413242121384
Shrimps,India,"Oriental
river prawn",FO,mean,1.696787522713543
Shrimps,India,"Oriental
river prawn",FO,sd,0.2218658445560898
Shrimps,India,"Oriental
river prawn",FO,ll,1.6565144462072383
Shrimps,India,"Oriental
river prawn",FO,ul,3.0331329741086
Shrimps,Mexico,"Oriental
river prawn",On_Feed,mean,85.00737074074074
Shrimps,Mexico,"Oriental
river prawn",On_Feed,sd,2.097802013535341
Shrimps,Mexico,"Oriental
river prawn",On_Feed,ll,78.51028505773846
Shrimps,Mexico,"Oriental
river prawn",On_Feed,ul,87.78575958753467
Shrimps,Mexico,"Oriental
river prawn",FCR,mean,1.6347964107142856
Shrimps,Mexico,"Oriental
river prawn",FCR,sd,0.03981647185793912
Shrimps,Mexico,"Oriental
river prawn",FCR,ll,1.6153112929779774
Shrimps,Mexico,"Oriental
river prawn",FCR,ul,1.7827842841854853
Shrimps,Mexico,"Oriental
river prawn",FM,mean,25.694319735858638
Shrimps,Mexico,"Oriental
river prawn",FM,sd,1.360605279256064
Shrimps,Mexico,"Oriental
river prawn",FM,ll,23.382180511170013
Shrimps,Mexico,"Oriental
river prawn",FM,ul,28.97012132354022
Shrimps,Mexico,"Oriental
river prawn",FO,mean,1.7285510287657142
Shrimps,Mexico,"Oriental
river prawn",FO,sd,0.23408877797776667
Shrimps,Mexico,"Oriental
river prawn",FO,ll,1.6354929789499608
Shrimps,Mexico,"Oriental
river prawn",FO,ul,3.018085201030087
Shrimps,Nicaragua,"Oriental
river prawn",On_Feed,mean,85.06401370370371
Shrimps,Nicaragua,"Oriental
river prawn",On_Feed,sd,1.9978366516480142
Shrimps,Nicaragua,"Oriental
river prawn",On_Feed,ll,78.41013623328983
Shrimps,Nicaragua,"Oriental
river prawn",On_Feed,ul,87.51789331922681
Shrimps,Nicaragua,"Oriental
river prawn",FCR,mean,1.6338986785714287
Shrimps,Nicaragua,"Oriental
river prawn",FCR,sd,0.03912239172165402
Shrimps,Nicaragua,"Oriental
river prawn",FCR,ll,1.6165126937519485
Shrimps,Nicaragua,"Oriental
river prawn",FCR,ul,1.7772746643698862
Shrimps,Nicaragua,"Oriental
river prawn",FM,mean,25.649821113325455
Shrimps,Nicaragua,"Oriental
river prawn",FM,sd,1.2825263938537257
Shrimps,Nicaragua,"Oriental
river prawn",FM,ll,23.470241549474277
Shrimps,Nicaragua,"Oriental
river prawn",FM,ul,28.822426412214178
